id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,2916361,8895120000000000000,75,3430000000000000000,Ciel Agua Purificada,2365,1690000000000000000,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,17620320,8871920000000000000,11,7750000000000000000,Coca - Cola Light,253,5190000000000000000,"Coca - Cola, Botella Pet 400 ml, 24 Piezas"
1,12980357,9143240000000000000,3055,8250000000000000000,Del Valle Néctar Manzana,2824,8130000000000000000,"Del Valle Reserva Granada, Botella Pet 237 ml, 6 Piezas"
1,1106068,8914580000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,12312559,9019330000000000000,786,1830000000000000000,Ciel Agua Purificada,118,823000000000000000,"Ciel Saborizada Jamaica, Botella Pet 600 ml, 6 Piezas"
1,2679373,8982030000000000000,811,9030000000000000000,Fanta Naranja,1408,243000000000000000,"Fanta Naranja, Botella Pet 400 ml, 12 Piezas"
1,10098798,9014330000000000000,219,4490000000000000000,Powerade Moras,495,5740000000000000000,"Powerade Citrus Limón, Botella Pet 1.00 L, 6 Piezas"
1,9599113,9084270000000000000,167,7210000000000000000,Coca - Cola,1423,5180000000000000000,"Coca - Cola Light, Lata 355 ml, 6 Piezas"
1,8615941,9122390000000000000,3734,546000000000000000,Santa Clara Leche Fresa,2895,7800000000000000000,"Santa Clara Leche Cajeta, Tetra Pack 200 ml, 4 Piezas"
1,19910511,9195740000000000000,2127,133000000000000000,Valle Frut Citrus Punch,1818,8800000000000000000,"Valle Frut Citrus Punch, Botella Pet 5.00 L, 4 Piezas"
1,22628315,8872970000000000000,564,2880000000000000000,Fanta Naranja,3436,6680000000000000000,"Fanta Senzao Guaraná, Botella Pet 600 ml, 6 Piezas"
1,20798620,8905510000000000000,1635,2220000000000000000,Sidral Mundet Manzana,2572,1730000000000000000,"Sidral Mundet Manzana, Botella Pet 1.00 L, 12 Piezas"
1,9892840,9120320000000000000,2433,2060000000000000000,Coca - Cola,3,2440000000000000000,"Coca - Cola, Botella Vidrio 192 ml Retornable, 24 Piezas"
1,4356625,8912430000000000000,58,6660000000000000000,Coca - Cola,3003,4680000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,9556119,9138490000000000000,3919,5360000000000000000,Coca - Cola Zero,1527,7020000000000000000,"Coca - Cola, Botella Pet 600 ml, 12 Piezas"
1,22271311,9116930000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,11973918,8984790000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,21326069,8946800000000000000,2873,6540000000000000000,Del Valle Durazno,379,2840000000000000000,"Del Valle Mango, Botella Vidrio 250 ml, 6 Piezas"
1,464589,8926520000000000000,38,7930000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,1237439,9037490000000000000,648,9000000000000000000,Fuze Tea Limón,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,10969995,9009160000000000000,545,177000000000000000,Sprite Lima Limón,1954,7950000000000000000,"Sprite Lima Limón, Botella Pet 2.00 L, 6 Piezas"
1,14321443,9106060000000000000,2764,1770000000000000000,Coca - Cola Zero,1349,2760000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 4 Piezas"
1,6979723,9096940000000000000,3659,1070000000000000000,Flashlyte Sandia,3657,3900000000000000000,"Flashlyte Coco Con Limon, Botella Pet 625 ml, 6 Piezas"
1,4530738,8972030000000000000,1152,4010000000000000000,Topo Chico Agua Mineral,4153,9100000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,7428520,8968960000000000000,820,990000000000000000,Valle Frut Citrus Punch,1867,2990000000000000000,"Valle Frut Limón, Botella Pet 1.50 L, 6 Piezas"
1,18260006,9104740000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,7628343,9160250000000000000,1152,4010000000000000000,Topo Chico Agua Mineral,4153,9100000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,23522544,9182160000000000000,3244,7590000000000000000,Topo Chico Twist Limón,1461,2410000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 340 ml, 6 Piezas"
1,2893773,8862180000000000000,205,6130000000000000000,Sprite Lima Limón,144,5080000000000000000,"Sprite Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,21017545,8906520000000000000,1132,4120000000000000000,Fanta Fresa,100,4090000000000000000,"Fanta Splash Naranja, Botella Pet 1.00 L, 12 Piezas"
1,20427400,9050440000000000000,220,6230000000000000000,Powerade Frutas Rojas,1290,8330000000000000000,"Powerade Mango, Botella Pet 600 ml, 6 Piezas"
1,13123854,9112800000000000000,1132,4120000000000000000,Fanta Fresa,100,4090000000000000000,"Fanta Splash Naranja, Botella Pet 1.00 L, 12 Piezas"
1,23267283,8959970000000000000,1154,2680000000000000000,Topo Chico Sangría,1178,3430000000000000000,"Topo Chico Agua Mineral, Botella Pet 1.50 L, 12 Piezas"
1,82535,8948290000000000000,1152,4010000000000000000,Topo Chico Agua Mineral,4153,9100000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,17121647,9167440000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,10418022,9123680000000000000,461,7120000000000000000,Powerade Lima Limón,3369,8710000000000000000,"Powerade Fit Uva Menta, Botella Pet 500 ml, 6 Piezas"
1,2824188,8922100000000000000,2482,610000000000000000,Joya Durazno,1130,4800000000000000000,"Joya Toronja, Botella Pet 2.00 L, 8 Piezas"
1,17037997,9155930000000000000,1822,1890000000000000000,Del Valle Manzana,280,670000000000000000,"Del Valle Néctar Manzana, Tetra Pack 1.00 L, 12 Piezas"
1,17295863,8917060000000000000,1018,3450000000000000000,Fuze Tea Frutos Rojos,653,8340000000000000000,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,5069401,9192020000000000000,58,6660000000000000000,Coca - Cola,3003,4680000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,8976861,9089200000000000000,774,3480000000000000000,Sidral Mundet Manzana,4146,9120000000000000000,"Sidral Mundet Manzana, Botella Pet 600 ml, 6 Piezas"
1,9472787,8838820000000000000,177,4710000000000000000,Coca - Cola,1679,6480000000000000000,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,368233,8929760000000000000,3136,1610000000000000000,Coca - Cola,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,9085541,9075880000000000000,1177,3420000000000000000,Topo Chico Agua Mineral,1353,3970000000000000000,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,2295918,8952530000000000000,820,990000000000000000,Valle Frut Citrus Punch,1867,2990000000000000000,"Valle Frut Limón, Botella Pet 1.50 L, 6 Piezas"
1,6453474,8922420000000000000,206,6920000000000000000,Fresca Toronja,76,3040000000000000000,"Fresca Toronja, Botella Pet 2.00 L, 8 Piezas"
1,2238745,9029460000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,2774594,9141230000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,14186709,9125550000000000000,177,4710000000000000000,Coca - Cola,1679,6480000000000000000,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,11537141,9136300000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,634071,9054940000000000000,6,7030000000000000000,Coca - Cola,580,1910000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 24 Piezas"
1,5067750,9073550000000000000,308,6790000000000000000,Frutsi Frutas Rojas,532,4300000000000000000,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,4053027,9168110000000000000,206,6920000000000000000,Fresca Toronja,76,3040000000000000000,"Fresca Toronja, Botella Pet 2.00 L, 8 Piezas"
1,4345768,8946330000000000000,2577,2370000000000000000,Coca - Cola Zero,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,13609455,8907510000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,13668795,9142110000000000000,2924,4120000000000000000,Coca - Cola,973,5310000000000000000,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,5121702,9058230000000000000,3990,8180000000000000000,Del Valle Mango,393,3450000000000000000,"Del Valle Guayaba, Lata 335 ml, 6 Piezas"
1,19201807,9053880000000000000,1635,2220000000000000000,Sidral Mundet Manzana,2572,1730000000000000000,"Sidral Mundet Manzana, Botella Pet 1.00 L, 12 Piezas"
1,13586678,9127090000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,13811277,8954180000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,11352434,8848780000000000000,375,8050000000000000000,Del Valle Mango,3253,7670000000000000000,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,23476139,8897430000000000000,2924,4120000000000000000,Coca - Cola,973,5310000000000000000,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,21469284,9023030000000000000,803,3940000000000000000,Del Valle Durazno,3631,7350000000000000000,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,181481,9019540000000000000,2577,2370000000000000000,Coca - Cola Zero,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,8519028,9122330000000000000,3735,3120000000000000000,Santa Clara Leche Cappuccino,1916,1870000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 4 Piezas"
1,19474332,8890360000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,6703865,8948280000000000000,2576,838000000000000000,Coca - Cola Zero,72,5500000000000000000,"Coca - Cola Light, Botella Pet 2.00 L, 8 Piezas"
1,12406814,9132230000000000000,2674,879000000000000000,Familia Coca - Cola,3563,2970000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 20.0 L Retornable, 2 Piezas"
1,9102289,9180660000000000000,3986,5860000000000000000,Coca - Cola,13,2840000000000000000,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,4450201,9052670000000000000,1380,1840000000000000000,Coca - Cola,3442,5280000000000000000,"Coca - Cola, Botella Pet 250 ml, 6 Piezas"
1,18921793,9038870000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,16248051,9050420000000000000,3271,8680000000000000000,Ciel Agua Purificada,114,6080000000000000000,"Ciel Saborizada Limón, Botella Pet 600 ml, 12 Piezas"
1,13902567,8887070000000000000,308,6790000000000000000,Frutsi Frutas Rojas,532,4300000000000000000,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,9063742,9146520000000000000,1533,7280000000000000000,Fanta Fresa,369,7970000000000000000,"Fanta Piña, Botella Pet 2.50 L, 8 Piezas"
1,11153933,8859930000000000000,2626,6440000000000000000,Santa Clara Leche Light,2628,3860000000000000000,"Santa Clara Leche Light Deslactosada, Tetra Pack 1.00 L, 2 Piezas"
1,15836647,8924320000000000000,1815,1540000000000000000,Valle Frut Citrus Punch,820,990000000000000000,"Valle Frut Citrus Punch, Botella Pet 1.50 L, 6 Piezas"
1,2127631,9124960000000000000,3656,3580000000000000000,Flashlyte Fresa,3659,1070000000000000000,"Flashlyte Sandia, Botella Pet 625 ml, 6 Piezas"
1,4682463,8923820000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,6368312,9082020000000000000,784,2460000000000000000,Valle Frut Citrus Punch,738,471000000000000000,"Valle Frut Limón, Botella Pet 600 ml, 12 Piezas"
1,10944009,9050680000000000000,308,6790000000000000000,Frutsi Frutas Rojas,532,4300000000000000000,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,368216,8878360000000000000,232,5940000000000000000,Fanta Naranja,1189,7070000000000000000,"Fanta Uva, Botella Pet 2.00 L, 4 Piezas"
1,11074907,9016050000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,10287743,9044680000000000000,38,7930000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,17307062,8982690000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,20754293,9090790000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,3488035,8871830000000000000,3898,8130000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,2661244,9059910000000000000,104,8840000000000000000,Sidral Mundet Manzana,3515,808000000000000000,"Sidral Mundet Sangría Sin Azúcar, Botella Pet 600 ml, 6 Piezas"
1,15671656,8987610000000000000,3294,8630000000000000000,Valle Frut Citrus Punch,3203,6720000000000000000,"Valle Frut Citrus Punch, Botella Pet 3.00 L, 2 Piezas"
1,15286170,8941010000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,20149096,9127230000000000000,3385,2520000000000000000,Coca - Cola Zero,802,8360000000000000000,"Coca - Cola Light, Botella Pet 600 ml, 12 Piezas"
1,7330150,9034890000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,8674290,9169770000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,6920167,8928950000000000000,3274,7350000000000000000,Coca - Cola,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,12601888,9221020000000000000,1132,4120000000000000000,Fanta Fresa,100,4090000000000000000,"Fanta Splash Naranja, Botella Pet 1.00 L, 12 Piezas"
1,6465555,8914620000000000000,1106,7690000000000000000,Coca - Cola,974,6120000000000000000,"Coca - Cola Life, Botella Pet 1.00 L, 12 Piezas"
1,13081622,9054240000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,20120573,8954130000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,18863137,8962750000000000000,1307,8870000000000000000,Familia Coca - Cola,1664,5020000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 500 ml, 12 Piezas"
1,2258095,9038540000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,14602210,9075490000000000000,804,4570000000000000000,Del Valle Néctar Manzana,2829,3760000000000000000,"Del Valle Guayaba, Botella Pet 237 ml, 6 Piezas"
1,21419454,8844890000000000000,308,6790000000000000000,Frutsi Frutas Rojas,532,4300000000000000000,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,5672816,9023340000000000000,814,2360000000000000000,Fresca Toronja,1363,4730000000000000000,"Fresca Zero Toronja, Botella Pet 600 ml, 12 Piezas"
1,14472433,9134730000000000000,3274,7350000000000000000,Coca - Cola,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,4051140,8892860000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,18439299,9093140000000000000,3734,546000000000000000,Santa Clara Leche Fresa,2895,7800000000000000000,"Santa Clara Leche Cajeta, Tetra Pack 200 ml, 4 Piezas"
1,2834045,8888660000000000000,3734,546000000000000000,Santa Clara Leche Fresa,2895,7800000000000000000,"Santa Clara Leche Cajeta, Tetra Pack 200 ml, 4 Piezas"
1,10769888,8992940000000000000,232,5940000000000000000,Fanta Naranja,1189,7070000000000000000,"Fanta Uva, Botella Pet 2.00 L, 4 Piezas"
1,796978,8976800000000000000,177,4710000000000000000,Coca - Cola,1679,6480000000000000000,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,18974851,9128230000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,19588125,9029680000000000000,104,8840000000000000000,Sidral Mundet Manzana,3515,808000000000000000,"Sidral Mundet Sangría Sin Azúcar, Botella Pet 600 ml, 6 Piezas"
1,5402034,8957580000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,7473826,8982500000000000000,308,6790000000000000000,Frutsi Frutas Rojas,532,4300000000000000000,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,3728483,9134270000000000000,994,1020000000000000000,Santa Clara Leche Entera,2788,6130000000000000000,"Santa Clara Leche Cappuccino, Tetra Pack 200 ml, 6 Piezas"
1,16694638,8955220000000000000,784,2460000000000000000,Valle Frut Citrus Punch,738,471000000000000000,"Valle Frut Limón, Botella Pet 600 ml, 12 Piezas"
1,10115828,8830750000000000000,375,8050000000000000000,Del Valle Mango,3253,7670000000000000000,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,21878121,8930830000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,17161283,8991890000000000000,97,2540000000000000000,Coca - Cola Light,230,5050000000000000000,"Coca - Cola Zero, Botella Vidrio 355 ml Retornable, 24 Piezas"
1,15947261,9122430000000000000,599,1970000000000000000,Del Valle Guayaba,1869,4750000000000000000,"Del Valle Surtida, Lata 335 ml, 6 Piezas"
1,2203865,8909290000000000000,1828,1520000000000000000,Del Valle Reserva Arándano,1852,3020000000000000000,"Del Valle Naranja, Botella Pet 300 ml, 6 Piezas"
1,14041993,9173590000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,20099758,8904810000000000000,233,1310000000000000000,Sprite Lima Limón,3291,5560000000000000000,"Sprite Lima Limón, Botella Pet 1.50 L, 4 Piezas"
1,13372636,9057960000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,20583389,8883980000000000000,615,7460000000000000000,Delaware Punch Uva,1213,6160000000000000000,"Delaware Punch Uva, Botella Pet 250 ml, 12 Piezas"
1,4795011,8998560000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,3918736,9220530000000000000,1050,6010000000000000000,Joya Durazno,3413,9040000000000000000,"Joya Ponche, Botella Vidrio 500 ml Retornable, 24 Piezas"
1,13139704,9147160000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,20759180,8937650000000000000,2783,3230000000000000000,Coca - Cola Zero,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,9230973,8839180000000000000,545,177000000000000000,Sprite Lima Limón,1954,7950000000000000000,"Sprite Lima Limón, Botella Pet 2.00 L, 6 Piezas"
